Date,Adj Close_QQQ,Adj Close_SOXX,Adj Close_SPY,Capital Gains_QQQ,Capital Gains_SOXX,Capital Gains_SPY,Close_QQQ,Close_SOXX,Close_SPY,Dividends_QQQ,Dividends_SOXX,Dividends_SPY,High_QQQ,High_SOXX,High_SPY,Low_QQQ,Low_SOXX,Low_SPY,Open_QQQ,Open_SOXX,Open_SPY,Stock Splits_QQQ,Stock Splits_SOXX,Stock Splits_SPY,Volume_QQQ,Volume_SOXX,Volume_SPY
2017-08-16,136.34169006347656,45.592979431152344,215.7626190185547,0.0,0.0,0.0,144.27999877929688,49.630001068115234,246.94000244140625,0.0,0.0,0.0,144.9600067138672,49.84000015258789,247.57000732421875,143.8000030517578,49.393333435058594,246.4499969482422,144.38999938964844,49.6533317565918,247.11000061035156,0.0,0.0,0.0,31913000,777900,56715500
2017-08-17,133.55397033691406,44.44159698486328,212.39871215820312,0.0,0.0,0.0,141.3300018310547,48.37666702270508,243.08999633789065,0.0,0.0,0.0,143.94000244140625,49.52333450317383,246.6000061035156,141.3300018310547,48.349998474121094,243.08999633789065,143.72000122070312,49.393333435058594,246.2400054931641,0.0,0.0,0.0,70191000,1209000,128490400
2017-08-18,133.4595184326172,44.50896835327149,212.06668090820312,0.0,0.0,0.0,141.22999572753906,48.45000076293945,242.7100067138672,0.0,0.0,0.0,142.1999969482422,48.810001373291016,244.19000244140625,140.64999389648438,48.209999084472656,242.1999969482422,141.41000366210938,48.663333892822266,242.8999938964844,0.0,0.0,0.0,60751900,1026900,136748000
2017-08-21,133.28941345214844,44.17824172973633,212.2326507568359,0.0,0.0,0.0,141.0500030517578,48.09000015258789,242.8999938964844,0.0,0.0,0.0,141.52999877929688,48.599998474121094,243.1999969482422,140.17999267578125,47.790000915527344,241.8300018310547,141.22000122070312,48.52000045776367,242.63999938964844,0.0,0.0,0.0,37111500,945900,65469700
2017-08-22,135.32110595703125,44.90703582763672,214.4519500732422,0.0,0.0,0.0,143.1999969482422,48.883331298828125,245.44000244140625,0.0,0.0,0.0,143.35000610351562,48.97999954223633,245.6199951171875,141.75999450683594,48.45000076293945,243.5500030517578,141.80999755859375,48.51333236694336,243.57000732421875,0.0,0.0,0.0,36294200,1046700,63140100
2017-08-23,134.83920288085938,45.096893310546875,213.68312072753903,0.0,0.0,0.0,142.69000244140625,49.09000015258789,244.55999755859375,0.0,0.0,0.0,143.00999450683594,49.22999954223633,245.0500030517578,142.3800048828125,48.37333297729492,244.16000366210935,142.47999572753906,48.42333221435547,244.3300018310547,0.0,0.0,0.0,25702300,1983900,50203800
2017-08-24,134.4423065185547,45.10301971435547,213.18508911132812,0.0,0.0,0.0,142.27000427246094,49.0966682434082,243.9900054931641,0.0,0.0,0.0,143.1699981689453,49.36333465576172,245.17999267578125,141.47000122070312,48.823333740234375,243.75,143.00999450683594,49.293331146240234,245.0,0.0,0.0,0.0,38160800,1294200,50741700
2017-08-25,134.1587677001953,44.8856086730957,213.68312072753903,0.0,0.0,0.0,141.97000122070312,48.86000061035156,244.55999755859375,0.0,0.0,0.0,143.17999267578125,49.366668701171875,245.61000061035156,141.77999877929688,48.78333282470703,244.38999938964844,142.82000732421875,49.279998779296875,244.8999938964844,0.0,0.0,0.0,26380400,684900,64445900
2017-08-28,134.57456970214844,45.02033996582031,213.69187927246097,0.0,0.0,0.0,142.41000366210938,49.00666809082031,244.57000732421875,0.0,0.0,0.0,142.74000549316406,49.02000045776367,245.1999969482422,141.9499969482422,48.7400016784668,244.08999633789065,142.39999389648438,48.93000030517578,245.1699981689453,0.0,0.0,0.0,15362100,552600,40565600
2017-08-29,135.1038055419922,45.090789794921875,213.9364776611328,0.0,0.0,0.0,142.97000122070312,49.08333206176758,244.8500061035156,0.0,0.0,0.0,143.2100067138672,49.209999084472656,245.1499938964844,141.05999755859375,48.37333297729492,242.92999267578125,141.19000244140625,48.38999938964844,243.05999755859375,0.0,0.0,0.0,24498300,1068900,51135700
2017-08-30,136.69134521484375,45.86244583129883,214.9500274658203,0.0,0.0,0.0,144.64999389648438,49.92333221435547,246.0099945068359,0.0,0.0,0.0,144.88999938964844,50.0,246.32000732421875,143.0,49.17333221435547,244.6199951171875,143.08999633789062,49.3466682434082,244.8300018310547,0.0,0.0,0.0,33642700,1998900,62030800
2017-08-31,138.15606689453125,46.31563949584961,216.24317932128903,0.0,0.0,0.0,146.1999969482422,50.41666793823242,247.4900054931641,0.0,0.0,0.0,146.2100067138672,50.48333358764648,247.77000427246097,144.97999572753906,50.01666641235352,246.0500030517578,145.05999755859375,50.09333419799805,246.72000122070312,0.0,0.0,0.0,38480700,1072200,103803900
2017-09-01,137.967041015625,46.51775741577149,216.5489959716797,0.0,0.0,0.0,146.0,50.63666534423828,247.83999633789065,0.0,0.0,0.0,146.58999633789062,50.900001525878906,248.3300018310547,145.61000061035156,50.50666809082031,247.6699981689453,146.38999938964844,50.50666809082031,247.9199981689453,0.0,0.0,0.0,22293600,1591200,62007000
2017-09-05,136.72914123535156,45.88082504272461,214.9937286376953,0.0,0.0,0.0,144.69000244140625,49.94333267211914,246.05999755859375,0.0,0.0,0.0,145.8800048828125,50.52000045776367,247.52000427246097,143.60000610351562,49.51666641235352,244.9499969482422,145.57000732421875,50.456668853759766,247.2599945068359,0.0,0.0,0.0,44794300,2806500,91398800
2017-09-06,137.1449737548828,45.954315185546875,215.72764587402344,0.0,0.0,0.0,145.1300048828125,50.02333450317383,246.8999938964844,0.0,0.0,0.0,145.4600067138672,50.25333404541016,247.27999877929688,144.0800018310547,49.78666687011719,246.22999572753903,145.05999755859375,50.223331451416016,246.83999633789065,0.0,0.0,0.0,30722700,1044000,57916900
2017-09-07,137.46620178222656,46.033939361572266,215.7014617919922,0.0,0.0,0.0,145.47000122070312,50.11000061035156,246.8699951171875,0.0,0.0,0.0,145.83999633789062,50.30666732788086,247.27000427246097,144.94000244140625,49.893333435058594,246.3999938964844,145.39999389648438,50.119998931884766,247.25,0.0,0.0,0.0,22721100,873300,58034700
2017-09-08,136.27552795410156,45.49192428588867,215.44810485839844,0.0,0.0,0.0,144.2100067138672,49.52000045776367,246.5800018310547,0.0,0.0,0.0,145.35000610351562,50.11333465576172,247.11000061035156,144.05999755859375,49.336666107177734,246.3000030517578,145.27999877929688,50.07666778564453,246.5399932861328,0.0,0.0,0.0,27890100,1454100,63832800
2017-09-11,137.84420776367188,46.358524322509766,217.7460174560547,0.0,0.0,0.0,145.8699951171875,50.46333312988281,249.2100067138672,0.0,0.0,0.0,146.1199951171875,50.58000183105469,249.3000030517578,145.3000030517578,49.9033317565918,248.02000427246097,145.33999633789062,49.9033317565918,248.0399932861328,0.0,0.0,0.0,27126300,1305300,71364800
2017-09-12,138.1749725341797,46.566749572753906,218.47996520996097,0.0,0.0,0.0,146.22000122070312,50.689998626708984,250.0500030517578,0.0,0.0,0.0,146.41000366210938,50.836666107177734,250.08999633789065,145.52999877929688,50.40999984741211,249.4199981689453,146.27999877929688,50.526668548583984,249.6300048828125,0.0,0.0,0.0,30256700,742200,56896000
2017-09-13,138.36395263671875,46.65860366821289,218.5847930908203,0.0,0.0,0.0,146.4199981689453,50.790000915527344,250.1699981689453,0.0,0.0,0.0,146.44000244140625,50.90666580200195,250.2100067138672,145.72999572753906,50.413333892822266,249.58999633789065,145.97000122070312,50.66666793823242,249.72000122070312,0.0,0.0,0.0,28450900,772800,59228000
2017-09-14,137.5512237548828,46.84235000610352,218.5149078369141,0.0,0.0,0.0,145.55999755859375,50.9900016784668,250.08999633789065,0.0,0.0,0.0,146.2899932861328,51.290000915527344,250.32000732421875,145.47000122070312,50.56999969482422,249.6000061035156,145.85000610351562,50.57666778564453,249.8000030517578,0.0,0.0,0.0,35296400,1656900,95446300
2017-09-15,138.02374267578125,47.659950256347656,218.80908203125,0.0,0.0,0.0,146.05999755859375,51.880001068115234,249.19000244140625,0.0,0.0,1.235,146.58999633789062,51.936668395996094,249.2899932861328,145.2899932861328,51.12666702270508,248.57000732421875,145.52999877929688,51.22999954223633,248.69000244140625,0.0,0.0,0.0,46422400,1424100,95432400
2017-09-18,137.84286499023438,48.28464126586914,219.2744598388672,0.0,0.0,0.0,145.5500030517578,52.560001373291016,249.72000122070312,0.319,0.0,0.0,146.3699951171875,52.880001068115234,250.1199951171875,145.11000061035156,52.18333435058594,249.27999877929688,145.91000366210938,52.18333435058594,249.61000061035156,0.0,0.0,0.0,24858200,1476900,46235200
2017-09-19,138.07965087890625,48.437747955322266,219.4939727783203,0.0,0.0,0.0,145.8000030517578,52.72666549682617,249.97000122070312,0.0,0.0,0.0,146.00999450683594,52.93000030517578,250.07000732421875,145.30999755859375,52.400001525878906,249.6000061035156,145.80999755859375,52.68333435058594,250.0,0.0,0.0,0.0,20871200,1382700,47108100
2017-09-20,137.6534423828125,47.77019119262695,219.572998046875,0.0,0.0,0.0,145.35000610351562,52.0,250.05999755859375,0.0,0.0,0.0,145.91000366210938,52.78666687011719,250.19000244140625,144.22999572753906,51.29666519165039,248.9199981689453,145.75,52.78666687011719,250.07000732421875,0.0,0.0,0.0,34236200,2274900,59574100
2017-09-21,136.81060791015625,47.56501388549805,218.9847412109375,0.0,0.0,0.0,144.4600067138672,51.776668548583984,249.38999938964844,0.0,0.0,0.0,145.25999450683594,51.96333312988281,249.97999572753903,143.9499969482422,51.32666778564453,249.19000244140625,145.25,51.9033317565918,249.8800048828125,0.0,0.0,0.0,28841800,864300,48211400
2017-09-22,136.67803955078125,47.80693817138672,219.02862548828125,0.0,0.0,0.0,144.32000732421875,52.040000915527344,249.44000244140625,0.0,0.0,0.0,144.52999877929688,52.106666564941406,249.6300048828125,143.85000610351562,51.630001068115234,249.02000427246097,144.0,51.63999938964844,249.0500030517578,0.0,0.0,0.0,21702400,742200,51214000
2017-09-25,135.238525390625,46.88521957397461,218.58078002929688,0.0,0.0,0.0,142.8000030517578,51.03666687011719,248.92999267578125,0.0,0.0,0.0,143.8300018310547,51.85333251953125,249.5500030517578,142.10000610351562,50.79666519165039,248.0800018310547,143.75,51.85333251953125,249.1499938964844,0.0,0.0,0.0,54947700,1795500,57064400
2017-09-26,135.58892822265625,46.81117630004883,218.71253967285156,0.0,0.0,0.0,143.1699981689453,50.790000915527344,249.0800018310547,0.0,0.166333,0.0,143.8000030517578,51.39666748046875,249.6999969482422,142.6699981689453,50.643333435058594,248.80999755859375,143.52999877929688,51.39666748046875,249.4199981689453,0.0,0.0,0.0,29628800,1474200,54082000
2017-09-27,136.81060791015625,47.94481658935547,219.5642242431641,0.0,0.0,0.0,144.4600067138672,52.02000045776367,250.0500030517578,0.0,0.0,0.0,145.0,52.22999954223633,250.4900054931641,143.57000732421875,51.336666107177734,248.8699951171875,143.92999267578125,51.4033317565918,249.8800048828125,0.0,0.0,0.0,33249400,1166400,81001400
2017-09-28,136.76319885253906,48.29813003540039,219.8276824951172,0.0,0.0,0.0,144.41000366210938,52.4033317565918,250.3500061035156,0.0,0.0,0.0,144.55999755859375,52.43333435058594,250.44000244140625,143.77999877929688,51.83333206176758,249.6300048828125,144.11000061035156,51.96666717529297,249.72999572753903,0.0,0.0,0.0,24149400,819900,44778800
2017-09-29,137.74815368652344,48.715946197509766,220.60040283203125,0.0,0.0,0.0,145.4499969482422,52.856666564941406,251.22999572753903,0.0,0.0,0.0,145.55999755859375,52.926666259765625,251.32000732421875,144.32000732421875,52.3466682434082,250.1300048828125,144.6999969482422,52.61333465576172,250.33999633789065,0.0,0.0,0.0,43102400,918600,85578000
2017-10-02,137.87132263183594,49.041595458984375,221.55746459960935,0.0,0.0,0.0,145.5800018310547,53.209999084472656,252.32000732421875,0.0,0.0,0.0,146.1699981689453,53.41999816894531,252.32000732421875,144.92999267578125,52.810001373291016,251.2899932861328,145.6699981689453,53.09333419799805,251.4900054931641,0.0,0.0,0.0,27351300,1240500,59023000
2017-10-03,138.16485595703125,49.17677688598633,222.0316467285156,0.0,0.0,0.0,145.88999938964844,53.356666564941406,252.86000061035156,0.0,0.0,0.0,146.05999755859375,53.48333358764648,252.88999938964844,145.4499969482422,53.0966682434082,252.22999572753903,145.77000427246094,53.27333450317383,252.32000732421875,0.0,0.0,0.0,19715200,536100,66810200
2017-10-04,138.2974395751953,49.290435791015625,222.29507446289065,0.0,0.0,0.0,146.02999877929688,53.47999954223633,253.16000366210935,0.0,0.0,0.0,146.33999633789062,53.47999954223633,253.44000244140625,145.47000122070312,52.97999954223633,252.55999755859375,145.61000061035156,53.290000915527344,252.69000244140625,0.0,0.0,0.0,26381100,873900,55953600
2017-10-05,139.65174865722656,49.33346176147461,223.61224365234375,0.0,0.0,0.0,147.4600067138672,53.526668548583984,254.66000366210935,0.0,0.0,0.0,147.5399932861328,53.71333312988281,254.67999267578125,146.41000366210938,53.21666717529297,253.1999969482422,146.55999755859375,53.706668853759766,253.5399932861328,0.0,0.0,0.0,31562400,538200,63522800
2017-10-06,139.84115600585938,49.52699661254883,223.3575134277344,0.0,0.0,0.0,147.66000366210938,53.73666763305664,254.3699951171875,0.0,0.0,0.0,147.66000366210938,53.75333404541016,254.6999969482422,146.9600067138672,53.33000183105469,253.8500061035156,146.9600067138672,53.33333206176758,254.1499938964844,0.0,0.0,0.0,23561100,742800,80646000
2017-10-09,139.68014526367188,49.904884338378906,222.9887237548828,0.0,0.0,0.0,147.49000549316406,54.14666748046875,253.9499969482422,0.0,0.0,0.0,148.00999450683594,54.19333267211914,254.6999969482422,147.3000030517578,53.88666534423828,253.6499938964844,147.85000610351562,53.9466667175293,254.6300048828125,0.0,0.0,0.0,13704800,835200,35803100
2017-10-10,139.78431701660156,50.1844596862793,223.5770263671875,0.0,0.0,0.0,147.60000610351562,54.45000076293945,254.6199951171875,0.0,0.0,0.0,148.13999938964844,54.633331298828125,255.0500030517578,146.9499969482422,53.90666580200195,253.97999572753903,147.99000549316406,54.633331298828125,254.6000061035156,0.0,0.0,0.0,19223100,756300,43057400
2017-10-11,140.2009735107422,50.52853775024414,223.9283142089844,0.0,0.0,0.0,148.0399932861328,54.823333740234375,255.02000427246097,0.0,0.0,0.0,148.07000732421875,54.836666107177734,255.02000427246097,147.33999633789062,54.34333419799805,254.32000732421875,147.52999877929688,54.41666793823242,254.5099945068359,0.0,0.0,0.0,12439100,859200,47674300
2017-10-12,139.94532775878906,50.368778228759766,223.59458923339844,0.0,0.0,0.0,147.77000427246094,54.650001525878906,254.63999938964844,0.0,0.0,0.0,148.35000610351562,55.0099983215332,255.05999755859375,147.6199951171875,54.606666564941406,254.3699951171875,147.82000732421875,54.8033332824707,254.66000366210935,0.0,0.0,0.0,14513500,584400,47065100
2017-10-13,140.48509216308594,50.691368103027344,223.86683654785156,0.0,0.0,0.0,148.33999633789062,55.0,254.9499969482422,0.0,0.0,0.0,148.50999450683594,55.19333267211914,255.27000427246097,147.77999877929688,54.76333236694336,254.63999938964844,148.3699951171875,54.90666580200195,255.13999938964844,0.0,0.0,0.0,18409900,531900,54800400
2017-10-16,140.9681396484375,50.93099212646485,224.16539001464844,0.0,0.0,0.0,148.85000610351562,55.2599983215332,255.2899932861328,0.0,0.0,0.0,148.88999938964844,55.27000045776367,255.5099945068359,148.38999938964844,54.88999938964844,254.82000732421875,148.7100067138672,55.16666793823242,255.2100067138672,0.0,0.0,0.0,21809400,543300,38221700
2017-10-17,141.1480712890625,50.88800048828125,224.3234405517578,0.0,0.0,0.0,149.0399932861328,55.21333312988281,255.47000122070312,0.0,0.0,0.0,149.05999755859375,55.28666687011719,255.52000427246097,148.57000732421875,54.9466667175293,254.97999572753903,148.8000030517578,55.28666687011719,255.22999572753903,0.0,0.0,0.0,13138200,558900,31561000
2017-10-18,140.97764587402344,51.06003952026367,224.54293823242188,0.0,0.0,0.0,148.86000061035156,55.400001525878906,255.72000122070312,0.0,0.0,0.0,149.2100067138672,55.5,255.9499969482422,148.63999938964844,54.67333221435547,255.5,149.19000244140625,55.41666793823242,255.8999938964844,0.0,0.0,0.0,17218200,712200,40888300
2017-10-19,140.4567108154297,50.93099212646485,224.60443115234375,0.0,0.0,0.0,148.30999755859375,55.2599983215332,255.7899932861328,0.0,0.0,0.0,148.3300018310547,55.26666641235352,255.8300018310547,147.27000427246094,54.40999984741211,254.3500061035156,147.99000549316406,54.973331451416016,254.8300018310547,0.0,0.0,0.0,27680300,1063800,61903800
2017-10-20,140.83554077148438,51.192134857177734,225.7635040283203,0.0,0.0,0.0,148.7100067138672,55.543331146240234,257.1099853515625,0.0,0.0,0.0,149.0399932861328,55.81666564941406,257.1400146484375,148.52999877929688,55.459999084472656,255.77000427246097,148.91000366210938,55.69333267211914,256.70001220703125,0.0,0.0,0.0,30173300,1083600,89176400
2017-10-23,139.91690063476562,51.444053649902344,224.88540649414065,0.0,0.0,0.0,147.74000549316406,55.81666564941406,256.1099853515625,0.0,0.0,0.0,149.02999877929688,56.11333465576172,257.510009765625,147.52999877929688,55.54999923706055,256.0199890136719,149.02000427246094,55.813331604003906,257.4800109863281,0.0,0.0,0.0,29297100,898500,63915300
2017-10-24,140.15370178222656,51.80350875854492,225.2805023193359,0.0,0.0,0.0,147.99000549316406,56.206668853759766,256.55999755859375,0.0,0.0,0.0,148.3000030517578,56.2599983215332,256.8299865722656,147.44000244140625,55.76333236694336,256.1499938964844,148.02999877929688,55.973331451416016,256.6000061035156,0.0,0.0,0.0,20289500,643500,66935900
2017-10-25,139.62330627441406,51.124549865722656,224.16539001464844,0.0,0.0,0.0,147.42999267578125,55.470001220703125,255.2899932861328,0.0,0.0,0.0,148.17999267578125,56.04666519165039,256.30999755859375,146.3300018310547,54.9033317565918,254.0,147.6999969482422,55.89666748046875,256.17999267578125,0.0,0.0,0.0,36179100,1568100,103715300
2017-10-26,139.17822265625,51.425628662109375,224.4551544189453,0.0,0.0,0.0,146.9600067138672,55.79666519165039,255.6199951171875,0.0,0.0,0.0,147.7100067138672,55.913333892822266,256.29998779296875,146.9199981689453,55.49333190917969,255.47999572753903,147.33999633789062,55.56666564941406,255.9900054931641,0.0,0.0,0.0,28230200,1145100,69798000
2017-10-27,143.23158264160156,52.50090026855469,226.2903289794922,0.0,0.0,0.0,151.24000549316406,56.96333312988281,257.7099914550781,0.0,0.0,0.0,151.52000427246094,57.040000915527344,257.8900146484375,149.1999969482422,55.926666259765625,255.6300048828125,149.42999267578125,56.16999816894531,256.4700012207031,0.0,0.0,0.0,60165100,1058400,85562500
2017-10-30,143.55355834960938,52.642215728759766,225.4473571777344,0.0,0.0,0.0,151.5800018310547,57.116668701171875,256.75,0.0,0.0,0.0,152.19000244140625,57.356666564941406,257.6000061035156,150.99000549316406,56.78333282470703,256.4100036621094,151.1300048828125,56.78333282470703,256.4700012207031,0.0,0.0,0.0,31733400,1579200,54285700
2017-10-31,144.09336853027344,53.06310272216797,225.7986297607422,0.0,0.0,0.0,152.14999389648438,57.573333740234375,257.1499938964844,0.0,0.0,0.0,152.3699951171875,57.7400016784668,257.44000244140625,151.6300048828125,57.10333251953125,256.80999755859375,152.07000732421875,57.2599983215332,257.17999267578125,0.0,0.0,0.0,26319300,1031400,60304800
2017-11-01,144.04603576660156,52.869571685791016,226.09716796875,0.0,0.0,0.0,152.10000610351562,57.36333465576172,257.489990234375,0.0,0.0,0.0,152.8300018310547,58.08000183105469,258.42999267578125,151.5,56.86000061035156,257.07000732421875,152.75999450683594,58.040000915527344,258.0400085449219,0.0,0.0,0.0,29481600,1516500,54202700
2017-11-02,143.77137756347656,53.13068771362305,226.18495178222656,0.0,0.0,0.0,151.80999755859375,57.64666748046875,257.5899963378906,0.0,0.0,0.0,151.99000549316406,57.79666519165039,257.75,150.77000427246094,57.029998779296875,256.19000244140625,151.92999267578125,57.473331451416016,257.4100036621094,0.0,0.0,0.0,31017400,4100100,56449500
2017-11-03,145.15408325195312,54.07080078125,226.94009399414065,0.0,0.0,0.0,153.27000427246094,58.66666793823242,258.45001220703125,0.0,0.0,0.0,153.2899932861328,58.66999816894531,258.5,151.83999633789062,57.45000076293945,257.29998779296875,152.36000061035156,57.926666259765625,257.7699890136719,0.0,0.0,0.0,26199200,2683800,59589700
2017-11-06,145.6465301513672,54.83577346801758,227.2913818359375,0.0,0.0,0.0,153.7899932861328,59.49666595458984,258.8500061035156,0.0,0.0,0.0,153.85000610351562,59.52333450317383,259.0,153.10000610351562,58.813331604003906,258.2200012207031,153.14999389648438,59.23666763305664,258.29998779296875,0.0,0.0,0.0,28693900,3057600,49652600
2017-11-07,145.7317657470703,54.786617279052734,227.13330078125,0.0,0.0,0.0,153.8800048828125,59.44333267211914,258.6700134277344,0.0,0.0,0.0,154.0800018310547,59.58333206176758,259.3500061035156,153.33999633789062,59.03666687011719,258.0899963378906,153.6699981689453,59.43000030517578,258.9700012207031,0.0,0.0,0.0,21333100,1299300,57502200
2017-11-08,146.31893920898438,54.961727142333984,227.5195770263672,0.0,0.0,0.0,154.5,59.633331298828125,259.1099853515625,0.0,0.0,0.0,154.5399932861328,59.68333435058594,259.2200012207031,153.6199951171875,59.1533317565918,258.1499938964844,153.8000030517578,59.38666534423828,258.4700012207031,0.0,0.0,0.0,17373500,1204500,50469600
2017-11-09,145.5518341064453,53.86188888549805,226.6942443847656,0.0,0.0,0.0,153.69000244140625,58.439998626708984,258.1700134277344,0.0,0.0,0.0,153.77000427246094,59.116668701171875,258.3900146484375,152.11000061035156,57.723331451416016,256.3599853515625,153.22999572753906,59.116668701171875,257.7300109863281,0.0,0.0,0.0,40594500,3302400,95085500
2017-11-10,145.5423583984375,54.21826171875,226.6239776611328,0.0,0.0,0.0,153.67999267578125,58.82666778564453,258.0899963378906,0.0,0.0,0.0,153.8000030517578,58.86333465576172,258.2900085449219,153.05999755859375,58.47666549682617,257.3699951171875,153.3300018310547,58.643333435058594,257.7300109863281,0.0,0.0,0.0,20150800,1166400,59984700
2017-11-13,145.72235107421875,54.37494659423828,226.834716796875,0.0,0.0,0.0,153.8699951171875,58.99666595458984,258.3299865722656,0.0,0.0,0.0,154.07000732421875,59.063331604003906,258.5899963378906,153.10000610351562,58.51666641235352,257.2699890136719,153.10000610351562,58.599998474121094,257.30999755859375,0.0,0.0,0.0,12522400,1308900,50228600
2017-11-14,145.19192504882812,54.325775146484375,226.3079071044922,0.0,0.0,0.0,153.30999755859375,58.94333267211914,257.7300109863281,0.0,0.0,0.0,153.5,59.11000061035156,257.8500061035156,152.57000732421875,58.5099983215332,256.5199890136719,153.3300018310547,58.88666534423828,257.4100036621094,0.0,0.0,0.0,25173800,801900,61315200
2017-11-15,144.5100555419922,53.837310791015625,225.17515563964844,0.0,0.0,0.0,152.58999633789062,58.413333892822266,256.44000244140625,0.0,0.0,0.0,153.0,58.65999984741211,257.2200012207031,151.77999877929688,57.939998626708984,255.6300048828125,152.64999389648438,58.526668548583984,256.6199951171875,0.0,0.0,0.0,24808000,1175700,80811500
2017-11-16,146.3568572998047,54.6391487121582,227.08941650390625,0.0,0.0,0.0,154.5399932861328,59.28333282470703,258.6199951171875,0.0,0.0,0.0,154.88999938964844,59.526668548583984,259.0400085449219,153.3300018310547,58.65666580200195,257.4700012207031,153.36000061035156,58.65666580200195,257.5199890136719,0.0,0.0,0.0,34790600,1093500,67777000
2017-11-17,145.798095703125,54.3995246887207,226.4220428466797,0.0,0.0,0.0,153.9499969482422,59.02333450317383,257.8599853515625,0.0,0.0,0.0,154.69000244140625,59.63999938964844,258.5899963378906,153.8000030517578,58.92333221435547,257.7699890136719,154.5800018310547,59.633331298828125,258.2200012207031,0.0,0.0,0.0,28725800,1887300,75756800
2017-11-20,145.68446350097656,55.04774856567383,226.8083648681641,0.0,0.0,0.0,153.8300018310547,59.72666549682617,258.29998779296875,0.0,0.0,0.0,154.1999969482422,59.823333740234375,258.5199890136719,153.61000061035156,59.20333480834961,257.8599853515625,154.05999755859375,59.356666564941406,258.1400146484375,0.0,0.0,0.0,21143900,1792800,48075500
2017-11-21,147.26600646972656,55.67756271362305,228.2923583984375,0.0,0.0,0.0,155.5,60.40999984741211,259.989990234375,0.0,0.0,0.0,155.57000732421875,60.48666763305664,260.20001220703125,154.49000549316406,60.00333404541016,258.260009765625,154.55999755859375,60.119998931884766,259.17999267578125,0.0,0.0,0.0,20147800,3603000,69176800
2017-11-22,147.44593811035156,55.3396110534668,228.0904235839844,0.0,0.0,0.0,155.69000244140625,60.043331146240234,259.760009765625,0.0,0.0,0.0,155.83999633789062,60.62666702270508,260.1499938964844,155.33999633789062,59.95333480834961,259.57000732421875,155.63999938964844,60.62333297729492,260.0,0.0,0.0,0.0,17299000,1203900,45033400
2017-11-24,147.98570251464844,55.83731460571289,228.61720275878903,0.0,0.0,0.0,156.25999450683594,60.58333206176758,260.3599853515625,0.0,0.0,0.0,156.30999755859375,60.62333297729492,260.4800109863281,155.75999450683594,60.21666717529297,260.1600036621094,155.85000610351562,60.29999923706055,260.32000732421875,0.0,0.0,0.0,8280600,556800,27856500
2017-11-27,147.91946411132812,55.136844635009766,228.50306701660156,0.0,0.0,0.0,156.19000244140625,59.823333740234375,260.2300109863281,0.0,0.0,0.0,156.55999755859375,60.21666717529297,260.75,155.8300018310547,59.723331451416016,260.0,156.2100067138672,60.21666717529297,260.4100036621094,0.0,0.0,0.0,22653400,1692900,52274900
2017-11-28,148.2982635498047,55.161434173583984,230.82118225097656,0.0,0.0,0.0,156.58999633789062,59.849998474121094,262.8699951171875,0.0,0.0,0.0,156.69000244140625,60.060001373291016,262.8999938964844,155.6999969482422,59.48333358764648,260.6499938964844,156.5399932861328,60.060001373291016,260.760009765625,0.0,0.0,0.0,25227300,1971300,98971700
2017-11-29,145.712890625,52.73130798339844,230.68069458007812,0.0,0.0,0.0,153.86000061035156,57.21333312988281,262.7099914550781,0.0,0.0,0.0,156.4499969482422,59.79999923706055,263.6300048828125,153.1199951171875,56.633331298828125,262.20001220703125,156.41000366210938,59.78333282470703,263.0199890136719,0.0,0.0,0.0,71986300,5576700,77512100
2017-11-30,146.93450927734375,53.01395797729492,232.70033264160156,0.0,0.0,0.0,155.14999389648438,57.52000045776367,265.010009765625,0.0,0.0,0.0,155.4499969482422,58.116668701171875,266.04998779296875,154.14999389648438,57.163333892822266,263.6700134277344,154.50999450683594,57.84333419799805,263.760009765625,0.0,0.0,0.0,56595500,4293300,127894400
2017-12-01,146.30950927734375,52.439453125,232.2173767089844,0.0,0.0,0.0,154.49000549316406,56.89666748046875,264.4599914550781,0.0,0.0,0.0,155.24000549316406,57.23666763305664,265.30999755859375,152.25999450683594,55.50333404541016,260.760009765625,154.1999969482422,56.97666549682617,264.760009765625,0.0,0.0,0.0,59015800,4877700,164390900
2017-12-04,144.6237335205078,51.17985153198242,231.93638610839844,0.0,0.0,0.0,152.7100067138672,55.529998779296875,264.1400146484375,0.0,0.0,0.0,155.6300048828125,57.643333435058594,266.79998779296875,152.55999755859375,55.18333435058594,264.0799865722656,155.4600067138672,57.573333740234375,266.30999755859375,0.0,0.0,0.0,51319100,4886400,94040600
2017-12-05,144.7184295654297,51.219783782958984,231.10220336914065,0.0,0.0,0.0,152.80999755859375,55.573333740234375,263.19000244140625,0.0,0.0,0.0,154.5500030517578,56.586666107177734,265.1499938964844,152.10000610351562,54.8466682434082,263.0400085449219,152.67999267578125,55.25,263.19000244140625,0.0,0.0,0.0,40604200,5340300,77994500
2017-12-06,145.37193298339844,51.38568878173828,231.1460876464844,0.0,0.0,0.0,153.5,55.75333404541016,263.239990234375,0.0,0.0,0.0,153.74000549316406,55.85333251953125,263.7300109863281,152.05999755859375,54.793331146240234,262.7099914550781,152.24000549316406,55.026668548583984,263.29998779296875,0.0,0.0,0.0,28647800,2170500,75898600
